timestamp,price,date,created_at,average_sentiment,price_lag_1,price_lag_7,price_roll_mean_7,price_roll_mean_30,price_roll_std_7,price_roll_std_30,price_ma_7,price_ma_30,predicted_price
2024-11-04 14:11:19,68588.81574774935,2024-11-04,2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67700.70892841252
2024-11-04 15:07:23,68369.51093993724,2024-11-04,2024-11-04,0.0,68588.81574774935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68124.58826224916
2024-11-04 16:09:13,68447.31631587596,2024-11-04,2024-11-04,0.0,68369.51093993724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67777.77452872842
2024-11-04 17:21:00,67502.47660613543,2024-11-04,2024-11-04,0.0,68447.31631587596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67777.77452872842
2024-11-04 18:10:36,67627.43829020744,2024-11-04,2024-11-04,0.0,67502.47660613543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67707.78072583616
2024-11-04 19:15:46,67939.35870942277,2024-11-04,2024-11-04,0.0,67627.43829020744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67847.72878473892
2024-11-04 20:09:10,67704.72935070655,2024-11-04,2024-11-04,0.0,67939.35870942277,0.0,68025.6637085764,0.0,438.92248782628087,0.0,68025.6637085764,0.0,68121.54434863935
2024-11-04 21:09:20,67393.7564421,2024-11-04,2024-11-04,0.0,67704.72935070655,68588.81574774935,67854.94095062648,0.0,415.14263724342675,0.0,67854.94095062648,0.0,68275.75005216304
2024-11-04 22:13:26,67568.50664501051,2024-11-04,2024-11-04,0.0,67393.7564421,68369.51093993724,67740.51176563695,0.0,355.82404931778814,0.0,67740.51176563695,0.0,68322.60628509935
2024-11-04 23:18:37,67826.1359557712,2024-11-04,2024-11-04,0.0,67568.50664501051,68447.31631587596,67651.77171419341,0.0,188.1044820587934,0.0,67651.77171419341,0.0,68421.98474275855
2024-11-06 00:09:09,69504.64326298269,2024-11-06,2024-11-06,0.0129,67826.1359557712,67502.47660613543,67937.79552231445,0.0,713.0306669844715,0.0,67937.79552231445,0.0,68280.47682918634
2024-11-06 01:15:34,71328.5756209915,2024-11-06,2024-11-06,0.0129,69504.64326298269,67627.43829020744,68466.52942671218,0.0,1443.065467838488,0.0,68466.52942671218,0.0,69794.45528464264
2024-11-06 02:09:17,71048.75270008823,2024-11-06,2024-11-06,0.0129,71328.5756209915,67939.35870942277,68910.7285682358,0.0,1707.9912955424495,0.0,68910.7285682358,0.0,71920.14944545043
2024-11-06 03:18:39,73936.29150188176,2024-11-06,2024-11-06,0.0129,71048.75270008823,67704.72935070655,69800.95173268941,0.0,2441.2351144294107,0.0,69800.95173268941,0.0,72830.18309208237
2024-11-06 04:09:22,74000.5371531924,2024-11-06,2024-11-06,0.0129,73936.29150188176,67393.7564421,70744.77754855975,0.0,2625.6444175884767,0.0,70744.77754855975,0.0,73949.58081647978
2024-11-06 05:05:34,74299.18772919537,2024-11-06,2024-11-06,0.0129,74000.5371531924,67568.50664501051,71706.30341772901,0.0,2497.9145483643506,0.0,71706.30341772901,0.0,74239.07056304082
2024-11-06 06:06:26,75022.53629119486,2024-11-06,2024-11-06,0.0129,74299.18772919537,67826.1359557712,72734.36060850382,0.0,2080.899339679615,0.0,72734.36060850382,0.0,74672.78360901463
2024-11-06 07:02:27,74272.95408891501,2024-11-06,2024-11-06,0.0129,75022.53629119486,69504.64326298269,73415.5478693513,0.0,1563.5928469869111,0.0,73415.5478693513,0.0,74314.14380197512
